Code	Rank	Material1	Count	Material2	Count	Material3	Count
R104	1	32	5	30053	14	30033	12
R104	2	11	2				
R104	3	11	2	30031	4		
R104	4	12	3	30042	2		
R104	5	12	3	30052	2		
R104	6	12	3	30083	2		
R104	7	13	4	30093	2		
R104	8	13	2	30104	1	30083	3
R104	9	13	4	30024	2	30104	2
R104	10	13	6	30135	2	30044	2
R104	11	13	2	30014	1	30093	4
R104	12	13	4	30034	2	30014	3
R104	13	13	6	30115	2	30084	2
R104	17	3000	1	30023	4		
R104	18	3000	1	3002	15	30063	5
R104	19	3000	1	3001	5	30073	6
IU07	0	31	3	30042	1	30022	1
IU07	1	32	5	30063	13	30043	6
IU07	2	11	2				
IU07	3	11	2	30041	3		
IU07	4	12	3	30052	2		
IU07	5	12	3	30062	2		
IU07	6	12	3	30093	2		
IU07	7	13	4	30103	2		
IU07	8	13	2	30014	1	30093	4
IU07	9	13	4	30034	2	30014	3
IU07	10	13	6	30115	2	30084	2
IU07	11	13	2	30024	1	30103	3
IU07	12	13	4	30044	2	30024	2
IU07	13	13	6	30125	2	30094	2
IU07	20	3000	1	30013	4		
IU07	21	3000	1	3002	15	31013	5
IU07	22	3000	1	3001	5	30023	6
MN03	0	31	3	30052	1	30032	1
MN03	1	32	5	30073	19	30053	8
MN03	2	11	2				
MN03	3	11	2	30051	3		
MN03	4	12	3	30062	1		
MN03	5	12	3	30012	4		
MN03	6	12	3	30103	2		
MN03	7	13	4	30013	3		
MN03	8	13	2	30024	1	30103	3
MN03	9	13	4	30044	2	30024	2
MN03	10	13	6	30125	2	30094	2
MN03	11	13	2	30034	1	30013	5
MN03	12	13	4	30054	2	30034	2
MN03	13	13	6	30135	2	30064	2
MN03	20	3000	1	30043	4		
MN03	21	3000	1	3002	15	31043	5
MN03	22	3000	1	3001	5	30073	6
VC02	0	28	3	30012	1	30032	1
VC02	1	29	5	30013	19	30103	8
VC02	2	11	2				
VC02	3	11	2	30011	5		
VC02	4	12	3	30022	2		
VC02	5	12	3	30032	3		
VC02	6	12	3	30043	2		
VC02	7	13	4	30053	3		
VC02	8	13	2	30064	1	30043	2
VC02	9	13	4	30084	2	30064	2
VC02	10	13	6	30115	2	30024	2
VC02	11	13	2	30074	1	30053	4
VC02	12	13	4	30094	2	30074	3
VC02	13	13	6	30125	2	30014	2
VC02	17	3000	1	30073	4		
VC02	18	3000	1	3002	15	31053	5
VC02	19	3000	1	3001	5	30063	6
SI01	0	28	3	30022	1	30042	1
SI01	1	29	5	30023	17	30013	14
SI01	2	11	2				
SI01	3	11	2	30021	4		
SI01	4	12	3	30032	2		
SI01	5	12	3	30042	2		
SI01	6	12	3	30053	2		
SI01	7	13	4	30063	2		
SI01	8	13	2	30074	1	30053	4
SI01	9	13	4	30094	2	30074	3
SI01	10	13	6	30125	2	30014	2
SI01	11	13	2	30084	1	30063	3
SI01	12	13	4	30104	2	30084	2
SI01	13	13	6	30135	2	30034	2
SI01	17	3000	1	31033	4		
SI01	18	3000	1	3002	15	30023	5
SI01	19	3000	1	3001	5	31053	6
KZ04	0	43	3	30012	1	30052	1
KZ04	1	44	5	30033	18	30013	13
KZ04	2	11	2				
KZ04	3	11	2	30011	5		
KZ04	4	12	3	30022	2		
KZ04	5	12	3	30032	3		
KZ04	6	12	3	30063	2		
KZ04	7	13	4	30073	3		
KZ04	8	13	2	30084	1	30063	3
KZ04	9	13	4	30104	2	30084	2
KZ04	10	13	6	30115	2	30074	2
KZ04	11	13	2	30094	1	30073	4
KZ04	12	13	4	30014	2	30094	3
KZ04	13	13	6	30125	2	30034	2
KZ04	17	3000	1	30053	4		
KZ04	18	3000	1	3002	15	31013	5
KZ04	19	3000	1	3001	5	30093	6
RB02	0	43	3	30022	1	30062	1
RB02	1	44	5	30043	15	30023	11
RB02	2	11	2				
RB02	3	11	2	30021	4		
RB02	4	12	3	30032	2		
RB02	5	12	3	30042	2		
RB02	6	12	3	30073	2		
RB02	7	13	4	30083	3		
RB02	8	13	2	30094	1	30073	4
RB02	9	13	4	30014	2	30094	3
RB02	10	13	6	30125	2	30034	2
RB02	11	13	2	30104	1	30083	3
RB02	12	13	4	30024	2	30104	2
RB02	13	13	6	30135	2	30044	2
RB02	17	3000	1	30103	4		
RB02	18	3000	1	3002	15	31013	5
RB02	19	3000	1	3001	5	30013	6
LM11	0	43	3	30022	1	30012	1
LM11	1	44	5	30063	12	30033	11
LM11	2	11	2				
LM11	3	11	2	30021	4		
LM11	4	12	3	30032	2		
LM11	5	12	3	30042	2		
LM11	6	12	3	30093	2		
LM11	7	13	4	30103	2		
LM11	8	13	2	30014	1	30093	4
LM11	9	13	4	30034	2	30014	3
LM11	10	13	6	30115	2	30064	2
LM11	11	13	2	30024	1	30103	3
LM11	12	13	4	30044	2	30024	2
LM11	13	13	6	30125	2	30044	2
LM11	20	3000	1	30083	4		
LM11	21	3000	1	3002	15	30023	5
LM11	22	3000	1	3001	5	30033	6
LM10	0	25	3	30052	1	30012	1
LM10	1	26	5	30053	15	30043	9
LM10	2	11	2				
LM10	3	11	2	30051	3		
LM10	4	12	3	30062	1		
LM10	5	12	3	30012	4		
LM10	6	12	3	30083	2		
LM10	7	13	4	30093	2		
LM10	8	13	2	30104	1	30083	3
LM10	9	13	4	30024	2	30104	2
LM10	10	13	6	30125	2	30044	2
LM10	11	13	2	30014	1	30093	4
LM10	12	13	4	30034	2	30014	3
LM10	13	13	6	30135	2	30054	2
LM10	20	3000	1	31023	4		
LM10	21	3000	1	3002	15	30053	5
LM10	22	3000	1	3001	5	31043	6
ST02	0	25	3	30042	1	30062	1
ST02	1	26	5	30043	14	30033	12
ST02	2	11	2				
ST02	3	11	2	30041	3		
ST02	4	12	3	30052	2		
ST02	5	12	3	30062	2		
ST02	6	12	3	30073	2		
ST02	7	13	4	30083	3		
ST02	8	13	2	30094	1	30073	4
ST02	9	13	4	30014	2	30094	3
ST02	10	13	6	30115	2	30064	2
ST02	11	13	2	30104	1	30083	3
ST02	12	13	4	30024	2	30104	2
ST02	13	13	6	30125	2	30044	2
ST02	17	3000	1	30083	4		
ST02	18	3000	1	3002	15	30093	5
ST02	19	3000	1	3001	5	31023	6
BS03	0	25	3	30032	1	30022	1
BS03	1	26	5	30073	20	30043	7
BS03	2	11	2				
BS03	3	11	2	30031	4		
BS03	4	12	3	30042	2		
BS03	5	12	3	30052	2		
BS03	6	12	3	30103	2		
BS03	7	13	4	30013	3		
BS03	8	13	2	30024	1	30103	3
BS03	9	13	4	30044	2	30024	2
BS03	10	13	6	30125	2	30044	2
BS03	11	13	2	30034	1	30013	5
BS03	12	13	4	30054	2	30034	2
BS03	13	13	6	30135	2	30054	2
BS03	20	3000	1	30093	4		
BS03	21	3000	1	3002	15	30103	5
BS03	22	3000	1	3001	5	30083	6
AA04	0	40	3	30032	1	30062	1
AA04	1	41	5	30013	20	30083	9
AA04	2	11	2				
AA04	3	11	2	30031	4		
AA04	4	12	3	30042	2		
AA04	5	12	3	30052	2		
AA04	6	12	3	30043	2		
AA04	7	13	4	30053	3		
AA04	8	13	2	30064	1	30043	2
AA04	9	13	4	30084	2	30064	2
AA04	10	13	6	30135	2	30024	2
AA04	11	13	2	30074	1	30053	4
AA04	12	13	4	30094	2	30074	3
AA04	13	13	6	30125	2	30104	2
AA04	20	3000	1	30013	4		
AA04	21	3000	1	3002	15	30073	5
AA04	22	3000	1	3001	5	30063	6
LN01	0	40	3	30042	1	30012	1
LN01	1	41	5	30023	20	30093	7
LN01	2	11	2				
LN01	3	11	2	30041	3		
LN01	4	12	3	30052	2		
LN01	5	12	3	30062	2		
LN01	6	12	3	30053	2		
LN01	7	13	4	30063	2		
LN01	8	13	2	30074	1	30053	4
LN01	9	13	4	30094	2	30074	3
LN01	10	13	6	30125	2	30104	2
LN01	11	13	2	30084	1	30063	3
LN01	12	13	4	30104	2	30084	2
LN01	13	13	6	30115	2	30024	2
LN01	20	3000	1	30023	4		
LN01	21	3000	1	3002	15	30083	5
LN01	22	3000	1	3001	5	31033	6
R100	0	22	3	30022	1	30032	1
R100	1	23	5	30083	15	30073	11
R100	2	11	2				
R100	3	11	2	30021	4		
R100	4	12	3	30032	2		
R100	5	12	3	30042	2		
R100	6	12	3	30013	3		
R100	7	13	4	30023	3		
R100	8	13	2	30034	1	30013	5
R100	9	13	4	30054	2	30034	2
R100	10	13	6	30125	2	30084	2
R100	11	13	2	30044	1	30023	4
R100	12	13	4	30064	1	30044	2
R100	13	13	6	30135	2	30074	2
R100	20	3000	1	30023	4		
R100	21	3000	1	3002	15	30103	5
R100	22	3000	1	3001	5	30043	6
IU04	0	22	3	30042	1	30052	1
IU04	1	23	5	30103	12	30093	8
IU04	2	11	2				
IU04	3	11	2	30041	3		
IU04	4	12	3	30052	2		
IU04	5	12	3	30062	2		
IU04	6	12	3	30033	3		
IU04	7	13	4	30043	3		
IU04	8	13	2	30054	1	30033	4
IU04	9	13	4	30074	2	30054	2
IU04	10	13	6	30115	2	30104	2
IU04	11	13	2	30064	1	30043	2
IU04	12	13	4	30084	2	30064	2
IU04	13	13	6	30125	2	30024	2
IU04	20	3000	1	31013	4		
IU04	21	3000	1	3002	15	30063	5
IU04	22	3000	1	3001	5	30073	6
US10	0	22	3	30062	1	30012	1
US10	1	23	5	30023	19	30103	7
US10	2	11	2				
US10	3	11	2	30061	2		
US10	4	12	3	30012	2		
US10	5	12	3	30022	3		
US10	6	12	3	30053	2		
US10	7	13	4	30063	2		
US10	8	13	2	30074	1	30053	4
US10	9	13	4	30094	2	30074	3
US10	10	13	6	30135	2	30014	2
US10	11	13	2	30084	1	30063	3
US10	12	13	4	30104	2	30084	2
US10	13	13	6	30115	2	30074	2
US10	20	3000	1	31053	4		
US10	21	3000	1	3002	15	30043	5
US10	22	3000	1	3001	5	30013	6
VC04	0	22	3	30052	1	30062	1
VC04	1	23	5	30013	20	30093	8
VC04	2	11	2				
VC04	3	11	2	30051	3		
VC04	4	12	3	30062	1		
VC04	5	12	3	30012	4		
VC04	6	12	3	30043	2		
VC04	7	13	4	30054	3		
VC04	8	13	2	30064	1	30043	2
VC04	9	13	4	30084	2	30064	2
VC04	10	13	6	30125	2	30024	2
VC04	11	13	2	30074	1	30054	4
VC04	12	13	4	30094	2	30074	3
VC04	13	13	6	30135	2	30014	2
VC04	17	3000	1	31053	4		
VC04	18	3000	1	3002	15	30063	5
VC04	19	3000	1	3001	5	30073	6
R123	0	22	3	30032	1	30042	1
R123	1	23	5	30093	15	30083	7
R123	2	11	2				
R123	3	11	2	30031	4		
R123	4	12	3	30042	2		
R123	5	12	3	30052	2		
R123	6	12	3	30023	3		
R123	7	13	4	30033	3		
R123	8	13	2	30044	1	30023	4
R123	9	13	4	30064	1	30044	2
R123	10	13	6	30135	2	30074	2
R123	11	13	2	30054	1	30033	4
R123	12	13	4	30074	2	30054	2
R123	13	13	6	30115	2	30104	2
R123	17	3000	1	30053	4		
R123	18	3000	1	3002	15	30103	5
R123	19	3000	1	3001	5	31013	6
HK01	0	22	3	30012	1	30062	1
HK01	1	23	5	30053	16	30023	10
HK01	2	11	2				
HK01	3	11	2	30011	5		
HK01	4	12	3	30022	2		
HK01	5	12	3	30032	3		
HK01	6	12	3	30083	2		
HK01	7	13	4	30093	2		
HK01	8	13	2	30104	1	30083	3
HK01	9	13	4	30024	2	30104	2
HK01	10	13	6	30135	2	30034	2
HK01	11	13	2	30014	1	30093	4
HK01	12	13	4	30034	2	30014	3
HK01	13	13	6	30115	2	30064	2
HK01	20	3000	1	30093	4		
HK01	21	3000	1	3002	15	30043	5
HK01	22	3000	1	3001	5	30023	6
IU05	0	34	3	30012	1	30042	1
IU05	1	35	5	30093	14	30073	10
IU05	2	11	2				
IU05	3	11	2	30011	5		
IU05	4	12	3	30022	2		
IU05	5	12	3	30032	3		
IU05	6	12	3	30023	3		
IU05	7	13	4	30033	3		
IU05	8	13	2	30044	1	30023	4
IU05	9	13	4	30064	1	30044	2
IU05	10	13	6	30115	2	30034	2
IU05	11	13	2	30054	1	30033	4
IU05	12	13	4	30074	2	30054	2
IU05	13	13	6	30125	2	30054	2
IU05	17	3000	1	31033	4		
IU05	18	3000	1	3002	15	30103	5
IU05	19	3000	1	3001	5	30023	6
USS3	0	34	3	30022	1	30052	1
USS3	1	35	5	30103	13	30083	7
USS3	2	11	2				
USS3	3	11	2	30021	4		
USS3	4	12	3	30032	2		
USS3	5	12	3	30042	2		
USS3	6	12	3	30033	3		
USS3	7	13	4	30043	3		
USS3	8	13	2	30054	1	30033	4
USS3	9	13	4	30074	2	30054	2
USS3	10	13	6	30125	2	30054	2
USS3	11	13	2	30064	1	30043	2
USS3	12	13	4	30084	2	30064	2
USS3	13	13	6	30135	2	30024	2
USS3	17	3000	1	30053	4		
USS3	18	3000	1	3002	15	30073	5
USS3	19	3000	1	3001	5	30043	6
JC03	0	34	3	30062	1	30042	1
JC03	1	35	5	30083	14	30063	7
JC03	2	11	2				
JC03	3	11	2	30061	2		
JC03	4	12	3	30012	2		
JC03	5	12	3	30022	3		
JC03	6	12	3	30013	3		
JC03	7	13	4	30023	3		
JC03	8	13	2	30034	1	30013	5
JC03	9	13	4	30054	2	30034	2
JC03	10	13	6	30135	2	30064	2
JC03	11	13	2	30044	1	30023	4
JC03	12	13	4	30064	1	30044	2
JC03	13	13	6	30115	2	30034	2
JC03	20	3000	1	31023	4		
JC03	21	3000	1	3002	15	30033	5
JC03	22	3000	1	3001	5	31013	6
R119	0	28	3	30042	1	30032	1
R119	1	29	5	30083	15	30053	9
R119	2	11	2				
R119	3	11	2	30041	3		
R119	4	12	3	30052	2		
R119	5	12	3	30062	2		
R119	6	12	3	30013	3		
R119	7	13	4	30023	3		
R119	8	13	2	30034	1	30013	5
R119	9	13	4	30054	2	30034	2
R119	10	13	6	30135	2	30054	2
R119	11	13	2	30044	1	30023	4
R119	12	13	4	30064	1	30044	2
R119	13	13	6	30115	2	30094	2
R119	20	3000	1	31043	4		
R119	21	3000	1	3002	15	30013	5
R119	22	3000	1	3001	5	30103	6
R107	0	31	3	30062	1	30052	1
R107	1	32	5	30103	10	30073	13
R107	2	11	2				
R107	3	11	2	30061	2		
R107	4	12	3	30012	2		
R107	5	12	3	30022	3		
R107	6	12	3	30033	3		
R107	7	13	4	30043	3		
R107	8	13	2	30064	1	30043	2
R107	9	13	4	30084	2	30064	2
R107	10	13	6	30135	2	30074	2
R107	11	13	2	30074	1	30053	4
R107	12	13	4	30094	2	30074	3
R107	13	13	6	30115	2	30104	2
R107	17	3000	1	31053	4		
R107	18	3000	1	3002	15	30053	5
R107	19	3000	1	3001	5	31023	6
R108	0	37	3	30052	1	30042	1
R108	1	38	5	30093	12	30063	8
R108	2	11	2				
R108	3	11	2	30051	3		
R108	4	12	3	30062	1		
R108	5	12	3	30012	4		
R108	6	12	3	30023	3		
R108	7	13	4	30033	3		
R108	8	13	2	30044	1	30023	4
R108	9	13	4	30064	1	30044	2
R108	10	13	6	30115	2	30094	2
R108	11	13	2	30054	1	30033	4
R108	12	13	4	30074	2	30054	2
R108	13	13	6	30125	2	30084	2
R108	17	3000	1	30103	4		
R108	18	3000	1	3002	15	30033	5
R108	19	3000	1	3001	5	31053	6
R124	0	34	3	30012	1	30032	1
R124	1	35	5	30013	19	30103	8
R124	2	11	2				
R124	3	11	2	30011	5		
R124	4	12	3	30022	2		
R124	5	12	3	30032	3		
R124	6	12	3	30043	2		
R124	7	13	4	30053	3		
R124	8	13	2	30054	1	30033	4
R124	9	13	4	30074	2	30054	2
R124	10	13	6	30125	2	30084	2
R124	11	13	2	30064	1	30043	2
R124	12	13	4	30084	2	30064	2
R124	13	13	6	30135	2	30074	2
R122	0	25	3	30032	1	30052	1
R122	1	26	5	30033	18	30023	12
R122	2	11	2				
R122	3	11	2	30031	4		
R122	4	12	3	30042	2		
R122	5	12	3	30052	2		
R122	6	12	3	30063	2		
R122	7	13	4	30073	3		
R122	8	13	2	30094	1	30073	4
R122	9	13	4	30014	2	30094	3
R122	10	13	6	30135	2	30014	3
R122	11	13	2	30104	1	30083	3
R122	12	13	4	30024	2	30104	2
R122	13	13	6	30115	2	30074	2
R122	17	3000	1	30073	4		
R122	18	3000	1	3002	15	31033	5
R122	19	3000	1	3001	5	30053	6
R130	0	43	3	30022	1	30042	1
R130	1	44	5	30023	17	30013	14
R130	2	11	2				
R130	3	11	2	30021	4		
R130	4	12	3	30032	2		
R130	5	12	3	30042	2		
R130	6	12	3	30053	2		
R130	7	13	4	30063	2		
R130	8	13	2	30074	1	30053	4
R130	9	13	4	30094	2	30074	3
R130	10	13	6	30115	2	30104	2
R130	11	13	2	30084	1	30063	3
R130	12	13	4	30104	2	30084	2
R130	13	13	6	30125	2	30024	2
R130	17	3000	1	31013	4		
R130	18	3000	1	3002	15	31043	5
R130	19	3000	1	3001	5	30063	6
VC01	0	25	3	30042	1	30062	1
VC01	1	26	5	30043	14	30033	12
VC01	2	11	2				
VC01	3	11	2	30031	4		
VC01	4	12	3	30042	2		
VC01	5	12	3	30052	2		
VC01	6	12	3	30063	2		
VC01	7	13	4	30073	3		
VC01	8	13	2	30084	1	30063	3
VC01	9	13	4	30104	2	30084	2
VC01	10	13	6	30135	2	30034	2
VC01	11	13	2	30094	1	30073	4
VC01	12	13	4	30014	2	30094	3
VC01	13	13	6	30115	2	30064	2
VC01	17	3000	1	30063	4		
VC01	18	3000	1	3002	15	31043	5
VC01	19	3000	1	3001	5	30103	6
LT02	0	25	3	30052	1	30012	1
LT02	1	26	5	30043	16	30103	6
LT02	2	11	2				
LT02	3	11	2	30041	3		
LT02	4	12	3	30052	2		
LT02	5	12	3	30062	2		
LT02	6	12	3	31013	2		
LT02	7	13	4	31023	3		
LT02	8	13	2	30084	1	30063	3
LT02	9	13	4	31024	2	30104	2
LT02	10	13	6	30115	2	30074	2
LT02	11	13	2	30094	1	30073	4
LT02	12	13	4	31014	2	30014	3
LT02	13	13	6	30135	2	30044	2
LT02	17	3000	1	30033	4		
LT02	18	3000	1	3002	15	30063	5
LT02	19	3000	1	3001	5	30013	6
R160	0	31	3	30012	1	30022	1
R160	1	32	5	30063	11	31013	9
R160	2	11	2				
R160	3	11	2	30011	5		
R160	4	12	3	30022	2		
R160	5	12	3	30032	3		
R160	6	12	3	30083	2		
R160	7	13	4	30093	2		
R160	8	13	2	31014	1	30013	6
R160	9	13	4	30094	2	30074	3
R160	10	13	6	30135	2	30064	2
R160	11	13	2	30044	1	31023	3
R160	12	13	4	30104	2	30084	2
R160	13	13	6	30125	2	30054	2
R160	20	3000	1	30033	4		
R160	21	3000	1	3002	15	30053	5
R160	22	3000	1	3001	5	30083	6
HK03	0	22	3	30062	1	30022	1
HK03	1	23	5	30053	14	30013	14
HK03	2	11	2				
HK03	3	11	2	30061	2		
HK03	4	12	3	30012	2		
HK03	5	12	3	30022	3		
HK03	6	12	3	30073	2		
HK03	7	13	4	30083	3		
HK03	8	13	2	30104	1	30083	3
HK03	9	13	4	30044	2	31024	2
HK03	10	13	6	30115	2	30084	2
HK03	11	13	2	31024	1	30103	3
HK03	12	13	4	30054	2	31014	2
HK03	13	13	6	30125	2	30094	2
HK03	17	3000	1	30063	4		
HK03	18	3000	1	3002	15	30093	5
HK03	19	3000	1	3001	5	31043	6
MN01	0	22	3	30022	1	30032	1
MN01	1	23	5	30063	11	31013	9
MN01	2	11	2				
MN01	3	11	2	30051	3		
MN01	4	12	3	30062	1		
MN01	5	12	3	30012	4		
MN01	6	12	3	30063	2		
MN01	7	13	4	30073	3		
MN01	8	13	2	30084	1	30063	3
MN01	9	13	4	30054	2	31014	2
MN01	10	13	6	30125	2	30104	2
MN01	11	13	2	30094	1	30073	4
MN01	12	13	4	31024	2	30104	2
MN01	13	13	6	30125	2	30014	2
MN01	17	3000	1	30103	4		
MN01	18	3000	1	3002	15	31023	5
MN01	19	3000	1	3001	5	31033	6
R144	0	22	3	30032	1	30052	1
R144	1	23	5	31013	12	30083	11
R144	2	11	2				
R144	3	11	2	30051	3		
R144	4	12	3	30062	1		
R144	5	12	3	30012	4		
R144	6	12	3	31023	2		
R144	7	13	4	30103	2		
R144	8	13	2	30054	1	31013	3
R144	9	13	4	30014	2	30094	3
R144	10	13	6	30115	2	31024	2
R144	11	13	2	31024	1	30103	3
R144	12	13	4	30104	2	30084	2
R144	13	13	6	30135	2	31014	2
R144	20	3000	1	30073	4		
R144	21	3000	1	3002	15	30033	5
R144	22	3000	1	3001	5	31033	6
R157	0	40	3	30032	1	30042	1
R157	1	41	5	31023	19	30093	5
R157	2	11	2				
R157	3	11	2	30061	2		
R157	4	12	3	30012	2		
R157	5	12	3	30022	3		
R157	6	12	3	30043	2		
R157	7	13	4	30013	3		
R157	8	13	2	30064	1	30043	2
R157	9	13	4	31014	2	30014	3
R157	10	13	6	30125	2	31024	2
R157	11	13	2	30044	1	31023	3
R157	12	13	4	30054	2	31014	2
R157	13	13	6	30135	2	31024	2
R157	17	3000	1	30013	4		
R157	18	3000	1	3002	15	30043	5
R157	19	3000	1	3001	5	30103	6
R140	0	28	3	30042	1	30052	1
R140	1	29	5	30083	15	30043	9
R140	2	11	2				
R140	3	11	2	30011	5		
R140	4	12	3	30022	2		
R140	5	12	3	30032	3		
R140	6	12	3	30053	2		
R140	7	13	4	31013	2		
R140	8	13	2	30074	1	30053	4
R140	9	13	4	31024	2	30104	2
R140	10	13	6	30125	2	31014	2
R140	11	13	2	30054	1	31013	3
R140	12	13	4	30064	1	30044	2
R140	13	13	6	30125	2	30014	2
R140	20	3000	1	31043	4		
R140	21	3000	1	3002	15	31053	5
R140	22	3000	1	3001	5	30053	6
LM14	0	43	3	30052	1	30062	1
LM14	1	44	5	30093	14	30053	8
LM14	2	11	2				
LM14	3	11	2	30021	4		
LM14	4	12	3	30032	2		
LM14	5	12	3	30042	2		
LM14	6	12	3	30063	2		
LM14	7	13	4	31023	3		
LM14	8	13	2	30104	1	30083	3
LM14	9	13	4	30064	1	30044	2
LM14	10	13	6	30115	2	31014	2
LM14	11	13	2	30084	1	30063	3
LM14	12	13	4	30044	2	31024	2
LM14	13	13	6	30115	2	30064	2
LM14	17	3000	1	31013	4		
LM14	18	3000	1	3002	15	30083	5
LM14	19	3000	1	3001	5	30053	6
R139	0	25	3	30062	1	30012	1
R139	1	26	5	30103	10	30063	8
R139	2	11	2				
R139	3	11	2	30011	5		
R139	4	12	3	30022	2		
R139	5	12	3	30032	3		
R139	6	12	3	30053	2		
R139	7	13	4	31013	2		
R139	8	13	2	30094	1	30073	4
R139	9	13	4	30054	2	31014	2
R139	10	13	6	30125	2	31014	2
R139	11	13	2	30074	1	30053	4
R139	12	13	4	31024	2	30104	2
R139	13	13	6	30125	2	30014	2
R139	17	3000	1	31053	4		
R139	18	3000	1	3002	15	30083	5
R139	19	3000	1	3001	5	30043	6
LT06	0	22	3	30012	1	30052	1
LT06	1	23	5	30013	21	30063	7
LT06	2	11	2				
LT06	3	11	2	30051	3		
LT06	4	12	3	30062	1		
LT06	5	12	3	30012	4		
LT06	6	12	3	31023	2		
LT06	7	13	4	30103	2		
LT06	8	13	2	30074	1	30053	4
LT06	9	13	4	31024	2	30104	2
LT06	10	13	6	30135	2	31014	2
LT06	11	13	2	30054	1	31013	3
LT06	12	13	4	30014	2	30094	3
LT06	13	13	6	30115	2	31014	2
LT06	20	3000	1	30043	4		
LT06	21	3000	1	3002	15	31063	5
LT06	22	3000	1	3001	5	30103	6
R146	0	34	3	30022	1	30062	1
R146	1	35	5	31013	16	30073	8
R146	2	11	2				
R146	3	11	2	30061	2		
R146	4	12	3	30012	2		
R146	5	12	3	30022	3		
R146	6	12	3	30043	2		
R146	7	13	4	30013	3		
R146	8	13	2	30084	1	30063	3
R146	9	13	4	30044	2	31024	2
R146	10	13	6	30125	2	30104	2
R146	11	13	2	30064	1	30043	2
R146	12	13	4	31014	2	30014	3
R146	13	13	6	30135	2	31024	2
R146	17	3000	1	31043	4		
R146	18	3000	1	3002	15	30063	5
R146	19	3000	1	3001	5	30093	6
R166	0	22	3	30032	1	30012	1
R166	1	23	5	30013	19	30073	12
R166	2	11	2				
R166	3	11	2	30021	4		
R166	4	12	3	30032	2		
R166	5	12	3	30042	2		
R166	6	12	3	30053	2		
R166	7	13	4	30063	2		
R166	8	13	2	31014	1	30013	6
R166	9	13	4	30014	2	30094	3
R166	10	13	6	30125	2	31034	2
R166	11	13	2	31024	1	30103	3
R166	12	13	4	31034	2	31014	2
R166	13	13	6	30115	2	31024	2
R166	17	3000	1	30013	4		
R166	18	3000	1	3002	15	30033	5
R166	19	3000	1	3001	5	30083	6
CB09	0	25	3	30052	1	30032	1
CB09	1	26	5	31023	16	30093	8
CB09	2	11	2				
CB09	3	11	2	30041	3		
CB09	4	12	3	30052	2		
CB09	5	12	3	30062	2		
CB09	6	12	3	30073	2		
CB09	7	13	4	30083	3		
CB09	8	13	2	30044	1	31023	3
CB09	9	13	4	30044	2	31024	2
CB09	10	13	6	30125	2	30064	1
CB09	11	13	2	30064	1	30043	2
CB09	12	13	4	30054	2	31014	2
CB09	13	13	6	30115	2	30044	2
CB09	17	3000	1	31023	4		
CB09	18	3000	1	3002	15	30033	5
CB09	19	3000	1	3001	5	31063	6
CB16	0	37	3	30042	1	30022	1
CB16	1	38	5	31013	13	30083	10
CB16	2	11	2				
CB16	3	11	2	30031	4		
CB16	4	12	3	30042	2		
CB16	5	12	3	30052	2		
CB16	6	12	3	30063	2		
CB16	7	13	4	30073	3		
CB16	8	13	2	30094	1	30073	4
CB16	9	13	4	31014	2	30014	3
CB16	10	13	6	30135	2	31014	2
CB16	11	13	2	30014	1	30093	4
CB16	12	13	4	31024	2	30104	2
CB16	13	13	6	30145	2	30014	2
CB16	20	3000	1	30023	4		
CB16	21	3000	1	3002	15	30093	5
CB16	22	3000	1	3001	5	31013	6
II05	0	28	3	30062	1	30042	1
II05	1	29	5	30043	14	30103	7
II05	2	11	2				
II05	3	11	2	30051	3		
II05	4	12	3	30062	1		
II05	5	12	3	30012	4		
II05	6	12	3	30083	2		
II05	7	13	4	30093	2		
II05	8	13	2	30074	1	30053	4
II05	9	13	4	30064	1	30044	2
II05	10	13	6	30135	2	30054	2
II05	11	13	2	30084	1	31033	4
II05	12	13	4	30074	2	30054	2
II05	13	13	6	30145	2	30094	2
II05	17	3000	1	30043	4		
II05	18	3000	1	3002	15	30023	5
II05	19	3000	1	3001	5	31043	6
CB11	0	40	3	30012	1	30042	1
CB11	1	41	5	31043	14	30063	7
CB11	2	11	2				
CB11	3	11	2	30061	2		
CB11	4	12	3	30012	2		
CB11	5	12	3	30022	3		
CB11	6	12	3	30093	2		
CB11	7	13	4	30103	2		
CB11	8	13	2	30094	1	30073	4
CB11	9	13	4	30044	2	31024	2
CB11	10	13	6	30125	2	30084	2
CB11	11	13	2	30104	1	30083	3
CB11	12	13	4	30054	2	31044	2
CB11	13	13	6	30115	2	30074	2
CB11	17	3000	1	30093	4		
CB11	18	3000	1	3002	15	30053	5
CB11	19	3000	1	3001	5	30073	6
CB03	0	28	3	30022	1	30052	1
CB03	1	29	5	30103	11	31054	3
CB03	2	11	2				
CB03	3	11	2	30011	5		
CB03	4	12	3	30022	2		
CB03	5	12	3	30032	3		
CB03	6	12	3	30103	2		
CB03	7	13	4	31033	3		
CB03	8	13	2	31034	1	30063	2
CB03	9	13	4	30064	2	30044	1
CB03	10	13	6	30135	2	30104	2
CB03	11	13	2	31054	1	31013	4
CB03	12	13	4	30074	2	30054	2
CB03	13	13	6	30145	2	31054	2
CB03	20	3000	1	30063	4		
CB03	21	3000	1	3002	15	30013	5
CB03	22	3000	1	3001	5	30033	6
R134	0	31	3	30032	1	30062	1
R134	1	32	5	30073	20	31023	8
R134	2	11	2				
R134	3	11	2	30021	4		
